date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:54:34	20986/20986	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Aug%202021%2009:54:34%20GMT	http://abmconsulting.pl/pl/coaching-grupowy/11,10,111	abmconsulting.pl/pl/coaching-grupowy/11,10,111.html	(from http://abmconsulting.pl/)
09:54:35	20852/20852	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Aug%202021%2009:54:35%20GMT	http://abmconsulting.pl/pl/coaching-sciezki-zawodowej/12,10,112	abmconsulting.pl/pl/coaching-sciezki-zawodowej/12,10,112.html	(from http://abmconsulting.pl/)
09:54:36	21807/21807	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Aug%202021%2009:54:36%20GMT	http://abmconsulting.pl/pl/mentoring-biznesowy/13,10,113	abmconsulting.pl/pl/mentoring-biznesowy/13,10,113.html	(from http://abmconsulting.pl/)
09:54:37	18415/18415	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Aug%202021%2009:54:37%20GMT	http://abmconsulting.pl/pl/partnerzy/1,13,107	abmconsulting.pl/pl/partnerzy/1,13,107.html	(from http://abmconsulting.pl/)
09:54:38	24683/24683	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Aug%202021%2009:54:38%20GMT	http://abmconsulting.pl/pl/referencje/2,19,0?prv=1477396236.62&md5=6f30bf5b2188bc2390963f9aa9402dca0e7d5850ca9c8d15d32a79ff	abmconsulting.pl/pl/referencje/2,19,05beb.html	(from http://abmconsulting.pl/)
09:54:39	40248/40248	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Aug%202021%2009:54:39%20GMT	http://abmconsulting.pl/pl/doradztwo-biznesowe/21,10,129	abmconsulting.pl/pl/doradztwo-biznesowe/21,10,129.html	(from http://abmconsulting.pl/)
09:54:40	24533/24533	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Aug%202021%2009:54:40%20GMT	http://abmconsulting.pl/pl/projekty-spoleczne/24,10,126	abmconsulting.pl/pl/projekty-spoleczne/24,10,126.html	(from http://abmconsulting.pl/)
09:54:41	33865/33865	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Aug%202021%2009:54:41%20GMT	http://abmconsulting.pl/pl/szkolenia/22,10,128	abmconsulting.pl/pl/szkolenia/22,10,128.html	(from http://abmconsulting.pl/)
09:54:42	30746/30746	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Aug%202021%2009:54:42%20GMT	http://abmconsulting.pl/pl/studia-wykonalnosci/23,10,127	abmconsulting.pl/pl/studia-wykonalnosci/23,10,127.html	(from http://abmconsulting.pl/)
09:54:43	18647/18647	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Aug%202021%2009:54:43%20GMT	http://abmconsulting.pl/pl/aktualnosci/1,15,25	abmconsulting.pl/pl/aktualnosci/1,15,25.html	(from http://abmconsulting.pl/)
09:54:44	21654/21654	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Aug%202021%2009:54:44%20GMT	http://abmconsulting.pl/pl/podziekowanie/39,10,141	abmconsulting.pl/pl/podziekowanie/39,10,141.html	(from http://abmconsulting.pl/)
09:54:45	20271/20271	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Aug%202021%2009:54:45%20GMT	http://abmconsulting.pl/pl/abm-consuling-sp-z-oo-w-likwidacji/1,24,3	abmconsulting.pl/pl/abm-consuling-sp-z-oo-w-likwidacji/1,24,3.html	(from http://abmconsulting.pl/)
09:54:50	489041/489041	---M--	200	added ('OK')	image/png	etag:%2277651-50964bf55bcc0%22	http://abmconsulting.pl/site_media/images/slider/big_1.png	abmconsulting.pl/site_media/images/slider/big_1.png	(from http://abmconsulting.pl/)
09:54:50	0/0	---M--	301	error ('MOVED%20PERMANENTLY')	text/html	date:Tue,%2017%20Aug%202021%2009:54:49%20GMT	http://abmconsulting.pl/podziekowanie/39,10,0	abmconsulting.pl/podziekowanie/39,10,0.26.delayed	(from http://abmconsulting.pl/)
09:54:51	21622/21622	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Aug%202021%2009:54:50%20GMT	http://abmconsulting.pl/pl/podziekowanie/39,10,0	abmconsulting.pl/pl/podziekowanie/39,10,0.html	(from http://abmconsulting.pl/)
09:54:52	0/0	---M--	301	error ('MOVED%20PERMANENTLY')	text/html	date:Tue,%2017%20Aug%202021%2009:54:51%20GMT	http://abmconsulting.pl/bilans-likwidacyjny/40,10,0	abmconsulting.pl/bilans-likwidacyjny/40,10,0.28.delayed	(from http://abmconsulting.pl/)
09:54:53	19168/19168	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Aug%202021%2009:54:52%20GMT	http://abmconsulting.pl/pl/bilans-likwidacyjny/40,10,0	abmconsulting.pl/pl/bilans-likwidacyjny/40,10,0.html	(from http://abmconsulting.pl/)
09:54:55	2310/2310	---M--	200	added ('OK')	image/png	etag:%22906-50964bf55bcc0%22	http://abmconsulting.pl/site_media/images/question-mark.png	abmconsulting.pl/site_media/images/question-mark.png	(from http://abmconsulting.pl/)
09:54:55	2211/2211	---M--	200	added ('OK')	image/png	etag:%228a3-50964bf55bcc0%22	http://abmconsulting.pl/site_media/images/bottom-menu.png	abmconsulting.pl/site_media/images/bottom-menu.png	(from http://abmconsulting.pl/)
09:54:56	18631/18631	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Aug%202021%2009:54:55%20GMT	http://abmconsulting.pl/pl/aktualnosci/1,15,26	abmconsulting.pl/pl/aktualnosci/1,15,26.html	(from http://abmconsulting.pl/)
09:54:57	605334/605334	---M--	200	added ('OK')	image/png	etag:%2293c96-50964bf55bcc0%22	http://abmconsulting.pl/site_media/images/slider/big_2.png	abmconsulting.pl/site_media/images/slider/big_2.png	(from http://abmconsulting.pl/)
09:54:57	20255/20255	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Aug%202021%2009:54:56%20GMT	http://abmconsulting.pl/pl/abm-consuling-sp-z-oo-w-likwidacji/1,24,4	abmconsulting.pl/pl/abm-consuling-sp-z-oo-w-likwidacji/1,24,4.html	(from http://abmconsulting.pl/)
09:54:57	608054/608054	---M--	200	added ('OK')	image/png	etag:%2294736-50964bf55bcc0%22	http://abmconsulting.pl/site_media/images/slider/big_3.png	abmconsulting.pl/site_media/images/slider/big_3.png	(from http://abmconsulting.pl/)
09:54:57	0/0	---M--	301	error ('MOVED%20PERMANENTLY')	text/html	date:Tue,%2017%20Aug%202021%2009:54:57%20GMT	http://abmconsulting.pl/abm-consuling-sp-z-oo-w-likwidacji/1,24,0	abmconsulting.pl/abm-consuling-sp-z-oo-w-likwidacji/1,24,0.2e.delayed	(from http://abmconsulting.pl/)
09:54:58	20255/20255	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Aug%202021%2009:54:58%20GMT	http://abmconsulting.pl/pl/abm-consuling-sp-z-oo-w-likwidacji/1,24,0	abmconsulting.pl/pl/abm-consuling-sp-z-oo-w-likwidacji/1,24,0.html	(from http://abmconsulting.pl/)
09:54:59	27790/27790	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Aug%202021%2009:54:59%20GMT	http://abmconsulting.pl/pl/polityka-prywatnosci-serwisu-abmconsultingpl/27,10,0	abmconsulting.pl/pl/polityka-prywatnosci-serwisu-abmconsultingpl/27,10,0.html	(from http://abmconsulting.pl/)
09:55:00	961/961	---M--	200	added ('OK')	image/png	etag:%223c1-50964bf55bcc0%22	http://abmconsulting.pl/site_media/images/pattern.png	abmconsulting.pl/site_media/images/pattern.png	(from http://abmconsulting.pl/site_media/css/style.css)
09:55:01	3982/3982	---M--	200	added ('OK')	image/png	etag:%22f8e-50964bf55bcc0%22	http://abmconsulting.pl/site_media/images/social.png	abmconsulting.pl/site_media/images/social.png	(from http://abmconsulting.pl/site_media/css/style.css)
09:55:02	975/975	---M--	200	added ('OK')	image/png	etag:%223cf-50964bf55bcc0%22	http://abmconsulting.pl/site_media/images/next.png	abmconsulting.pl/site_media/images/next.png	(from http://abmconsulting.pl/site_media/css/style.css)
09:55:03	12464/12464	---M--	200	added ('OK')	image/png	etag:%2230b0-50964bf55bcc0%22	http://abmconsulting.pl/site_media/images/circle-main.png	abmconsulting.pl/site_media/images/circle-main.png	(from http://abmconsulting.pl/site_media/css/style.css)
09:55:04	11389/11389	---M--	200	added ('OK')	image/png	etag:%222c7d-50964bf55bcc0%22	http://abmconsulting.pl/site_media/images/slider-shadow.png	abmconsulting.pl/site_media/images/slider-shadow.png	(from http://abmconsulting.pl/site_media/css/style.css)
09:55:05	2029/2029	---M--	200	added ('OK')	image/png	etag:%227ed-50964bf55bcc0%22	http://abmconsulting.pl/site_media/images/banner-arrows.png	abmconsulting.pl/site_media/images/banner-arrows.png	(from http://abmconsulting.pl/site_media/css/style.css)
09:55:06	1292/1292	---M--	200	added ('OK')	image/png	etag:%2250c-50964bf55bcc0%22	http://abmconsulting.pl/site_media/images/clock.png	abmconsulting.pl/site_media/images/clock.png	(from http://abmconsulting.pl/site_media/css/style.css)
09:55:07	960/960	---M--	200	added ('OK')	image/png	etag:%223c0-50964bf55bcc0%22	http://abmconsulting.pl/site_media/images/bottom-menu-arrow.png	abmconsulting.pl/site_media/images/bottom-menu-arrow.png	(from http://abmconsulting.pl/site_media/css/style.css)
09:55:08	1377/1377	---M--	200	added ('OK')	image/png	etag:%22561-50964bf55bcc0%22	http://abmconsulting.pl/site_media/images/invalid.png	abmconsulting.pl/site_media/images/invalid.png	(from http://abmconsulting.pl/site_media/css/style.css)
09:55:09	271/271	---M--	200	added ('OK')	image/png	etag:%2210f-50964bf55bcc0%22	http://abmconsulting.pl/site_media/images/paginate.png	abmconsulting.pl/site_media/images/paginate.png	(from http://abmconsulting.pl/site_media/css/style.css)
09:55:10	3534/3534	---M--	200	added ('OK')	image/png	etag:%22dce-50964bf55bcc0%22	http://abmconsulting.pl/site_media/images/circle-bottom.png	abmconsulting.pl/site_media/images/circle-bottom.png	(from http://abmconsulting.pl/site_media/css/style.css)
09:55:11	8581/8581	---M--	200	added ('OK')	image/gif	etag:%222185-50964bf55bcc0%22	http://abmconsulting.pl/site_media/external/jquery.bxslider/images/bx_loader.gif	abmconsulting.pl/site_media/external/jquery.bxslider/images/bx_loader.gif	(from http://abmconsulting.pl/site_media/external/jquery.bxslider/jquery.bxslider.css)
09:55:12	2806/2806	---M--	200	added ('OK')	image/png	etag:%22af6-50964bf55bcc0%22	http://abmconsulting.pl/site_media/external/jquery.bxslider/images/controls.png	abmconsulting.pl/site_media/external/jquery.bxslider/images/controls.png	(from http://abmconsulting.pl/site_media/external/jquery.bxslider/jquery.bxslider.css)
09:55:13	0/0	---M--	301	error ('MOVED%20PERMANENTLY')	text/html	date:Tue,%2017%20Aug%202021%2009:55:13%20GMT	http://abmconsulting.pl/pl/zaproszenie-do-wspolpracy/pl/zarzad/36,10,0?prv=1477391832.45&md5=91b5a4f225b661fa55fd03f34173ed138bf18c36eb157d660336e3a6	abmconsulting.pl/pl/zaproszenie-do-wspolpracy/pl/zarzad/36,10,020d2	(from http://abmconsulting.pl/pl/zaproszenie-do-wspolpracy/35,10,0)
09:55:14	0/0	---M--	301	error ('MOVED%20PERMANENTLY')	text/html	date:Tue,%2017%20Aug%202021%2009:55:14%20GMT	http://abmconsulting.pl/pl/zaproszenie-do-wspolpracy/pl/referencje/2,19,0?prv=1477396236.62&md5=6f30bf5b2188bc2390963f9aa9402dca0e7d5850ca9c8d15d32a79ff	abmconsulting.pl/pl/zaproszenie-do-wspolpracy/pl/referencje/2,19,05beb	(from http://abmconsulting.pl/pl/zaproszenie-do-wspolpracy/35,10,0)
09:55:15	24683/24683	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Aug%202021%2009:55:15%20GMT	http://abmconsulting.pl/pl/referencje/2,19,0	abmconsulting.pl/pl/referencje/2,19,0.html	(from http://abmconsulting.pl/pl/zaproszenie-do-wspolpracy/35,10,0)
09:55:16	0/0	---M--	301	error ('MOVED%20PERMANENTLY')	text/html	date:Tue,%2017%20Aug%202021%2009:55:16%20GMT	http://abmconsulting.pl/pl/zaproszenie-do-wspolpracy/pl/zarzad/36,10,0?prv=1477391832.45&md5=91b5a4f225b661fa55fd03f34173ed138bf18c36eb157d660336e3a6	abmconsulting.pl/pl/zaproszenie-do-wspolpracy/pl/zarzad/36,10,020d2	(from http://abmconsulting.pl/pl/zaproszenie-do-wspolpracy/35,10,0)
09:55:19	0/0	---M--	301	error ('MOVED%20PERMANENTLY')	text/html	date:Tue,%2017%20Aug%202021%2009:55:18%20GMT	http://abmconsulting.pl/doswiadczenie-menedzerskie/28,10,0	abmconsulting.pl/doswiadczenie-menedzerskie/28,10,0.43.delayed	(from http://abmconsulting.pl/pl/zaproszenie-do-wspolpracy/35,10,0)
09:55:19	443356/443356	---M--	200	added ('OK')	image/png	etag:%226c3dc-50964bf55bcc0%22	http://abmconsulting.pl/site_media/images/banner/02.png	abmconsulting.pl/site_media/images/banner/02.png	(from http://abmconsulting.pl/pl/zaproszenie-do-wspolpracy/35,10,0)
09:55:19	23497/23497	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Aug%202021%2009:55:19%20GMT	http://abmconsulting.pl/pl/doswiadczenie-menedzerskie/28,10,0	abmconsulting.pl/pl/doswiadczenie-menedzerskie/28,10,0.html	(from http://abmconsulting.pl/pl/zaproszenie-do-wspolpracy/35,10,0)
09:55:20	192/192	---M--	200	added ('OK')	image/png	etag:%22c0-50964bf55bcc0%22	http://abmconsulting.pl/site_media/images/next-blue.png	abmconsulting.pl/site_media/images/next-blue.png	(from http://abmconsulting.pl/pl/zaproszenie-do-wspolpracy/35,10,0)
09:55:21	0/0	---M--	301	error ('MOVED%20PERMANENTLY')	text/html	date:Tue,%2017%20Aug%202021%2009:55:21%20GMT	http://abmconsulting.pl/wyksztalcenie/29,10,0	abmconsulting.pl/wyksztalcenie/29,10,0	(from http://abmconsulting.pl/pl/zaproszenie-do-wspolpracy/35,10,0)
09:55:22	21513/21513	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Aug%202021%2009:55:22%20GMT	http://abmconsulting.pl/pl/wyksztalcenie/29,10,0	abmconsulting.pl/pl/wyksztalcenie/29,10,0.html	(from http://abmconsulting.pl/pl/zaproszenie-do-wspolpracy/35,10,0)
09:55:23	0/0	---M--	301	error ('MOVED%20PERMANENTLY')	text/html	date:Tue,%2017%20Aug%202021%2009:55:23%20GMT	http://abmconsulting.pl/doswiadczenie-rn/30,10,0	abmconsulting.pl/doswiadczenie-rn/30,10,0	(from http://abmconsulting.pl/pl/zaproszenie-do-wspolpracy/35,10,0)
09:55:24	21253/21253	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Aug%202021%2009:55:24%20GMT	http://abmconsulting.pl/pl/doswiadczenie-rn/30,10,0	abmconsulting.pl/pl/doswiadczenie-rn/30,10,0.html	(from http://abmconsulting.pl/pl/zaproszenie-do-wspolpracy/35,10,0)
09:55:25	0/0	---M--	301	error ('MOVED%20PERMANENTLY')	text/html	date:Tue,%2017%20Aug%202021%2009:55:25%20GMT	http://abmconsulting.pl/doradztwo-biznesowe-2/31,10,0	abmconsulting.pl/doradztwo-biznesowe-2/31,10,0	(from http://abmconsulting.pl/pl/zaproszenie-do-wspolpracy/35,10,0)
09:55:26	40436/40436	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Aug%202021%2009:55:26%20GMT	http://abmconsulting.pl/pl/doradztwo-biznesowe-2/31,10,0	abmconsulting.pl/pl/doradztwo-biznesowe-2/31,10,0.html	(from http://abmconsulting.pl/pl/zaproszenie-do-wspolpracy/35,10,0)
09:55:27	0/0	---M--	301	error ('MOVED%20PERMANENTLY')	text/html	date:Tue,%2017%20Aug%202021%2009:55:27%20GMT	http://abmconsulting.pl/pl/zaproszenie-do-wspolpracy/pl/polityka-prywatnosci-serwisu-abmconsultingpl/27,10,0	abmconsulting.pl/pl/zaproszenie-do-wspolpracy/pl/polityka-prywatnosci-serwisu-abmconsultingpl/27,10,0	(from http://abmconsulting.pl/pl/zaproszenie-do-wspolpracy/35,10,0)
09:55:28	0/0	---M--	301	error ('MOVED%20PERMANENTLY')	text/html	date:Tue,%2017%20Aug%202021%2009:55:28%20GMT	http://abmconsulting.pl/pl/zbmoskal-opis-wyksztalcenia-i-doswiadczenia-zawodowego/pl/zarzad/36,10,0?prv=1477391832.45&md5=91b5a4f225b661fa55fd03f34173ed138bf18c36eb157d660336e3a6	abmconsulting.pl/pl/zbmoskal-opis-wyksztalcenia-i-doswiadczenia-zawodowego/pl/zarzad/36,10,020d2	(from http://abmconsulting.pl/pl/zbmoskal-opis-wyksztalcenia-i-doswiadczenia-zawodowego/36,10,0)
09:55:29	0/0	---M--	301	error ('MOVED%20PERMANENTLY')	text/html	date:Tue,%2017%20Aug%202021%2009:55:29%20GMT	http://abmconsulting.pl/pl/zbmoskal-opis-wyksztalcenia-i-doswiadczenia-zawodowego/pl/referencje/2,19,0?prv=1477396236.62&md5=6f30bf5b2188bc2390963f9aa9402dca0e7d5850ca9c8d15d32a79ff	abmconsulting.pl/pl/zbmoskal-opis-wyksztalcenia-i-doswiadczenia-zawodowego/pl/referencje/2,19,05beb	(from http://abmconsulting.pl/pl/zbmoskal-opis-wyksztalcenia-i-doswiadczenia-zawodowego/36,10,0)
09:55:30	0/0	---M--	301	error ('MOVED%20PERMANENTLY')	text/html	date:Tue,%2017%20Aug%202021%2009:55:30%20GMT	http://abmconsulting.pl/pl/zbmoskal-opis-wyksztalcenia-i-doswiadczenia-zawodowego/pl/zarzad/36,10,0?prv=1477391832.45&md5=91b5a4f225b661fa55fd03f34173ed138bf18c36eb157d660336e3a6	abmconsulting.pl/pl/zbmoskal-opis-wyksztalcenia-i-doswiadczenia-zawodowego/pl/zarzad/36,10,020d2	(from http://abmconsulting.pl/pl/zbmoskal-opis-wyksztalcenia-i-doswiadczenia-zawodowego/36,10,0)
09:55:31	0/0	---M--	301	error ('MOVED%20PERMANENTLY')	text/html	date:Tue,%2017%20Aug%202021%2009:55:31%20GMT	http://abmconsulting.pl/pl/zbmoskal-opis-wyksztalcenia-i-doswiadczenia-zawodowego/pl/referencje/2,19,0?prv=1477396236.62&md5=6f30bf5b2188bc2390963f9aa9402dca0e7d5850ca9c8d15d32a79ff	abmconsulting.pl/pl/zbmoskal-opis-wyksztalcenia-i-doswiadczenia-zawodowego/pl/referencje/2,19,05beb	(from http://abmconsulting.pl/pl/zbmoskal-opis-wyksztalcenia-i-doswiadczenia-zawodowego/36,10,0)
09:55:32	0/0	---M--	301	error ('MOVED%20PERMANENTLY')	text/html	date:Tue,%2017%20Aug%202021%2009:55:32%20GMT	http://abmconsulting.pl/pl/zbmoskal-opis-wyksztalcenia-i-doswiadczenia-zawodowego/pl/polityka-prywatnosci-serwisu-abmconsultingpl/27,10,0	abmconsulting.pl/pl/zbmoskal-opis-wyksztalcenia-i-doswiadczenia-zawodowego/pl/polityka-prywatnosci-serwisu-abmconsultingpl/27,10,0	(from http://abmconsulting.pl/pl/zbmoskal-opis-wyksztalcenia-i-doswiadczenia-zawodowego/36,10,0)
09:55:33	20040/20040	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Aug%202021%2009:55:33%20GMT	http://abmconsulting.pl/pl/interim-management/1,10,0	abmconsulting.pl/pl/interim-management/1,10,0.html	(from http://abmconsulting.pl/pl/interim-management/1,10,24)
09:55:34	0/0	---M--	301	error ('MOVED%20PERMANENTLY')	text/html	date:Tue,%2017%20Aug%202021%2009:55:34%20GMT	http://abmconsulting.pl/pl/interim-management/pl/zarzad/36,10,0?prv=1477391832.45&md5=91b5a4f225b661fa55fd03f34173ed138bf18c36eb157d660336e3a6	abmconsulting.pl/pl/interim-management/pl/zarzad/36,10,020d2	(from http://abmconsulting.pl/pl/interim-management/1,10,24)
09:55:35	0/0	---M--	301	error ('MOVED%20PERMANENTLY')	text/html	date:Tue,%2017%20Aug%202021%2009:55:35%20GMT	http://abmconsulting.pl/pl/interim-management/pl/referencje/2,19,0?prv=1477396236.62&md5=6f30bf5b2188bc2390963f9aa9402dca0e7d5850ca9c8d15d32a79ff	abmconsulting.pl/pl/interim-management/pl/referencje/2,19,05beb	(from http://abmconsulting.pl/pl/interim-management/1,10,24)
